comment,likes,author
"Aku beli di shope lebih murah kak kaya loosebpowder cuma 29rb pengiriman cuma 10rb dari china langsung, ini produk dari china asli kak",0,@nanamardiantina2361
Lightnya terlalu terang atau shadenya ga match yaa.😅,0,@Miaww1x1
"""Beliin semua keluarga kalian"" 😂😂",0,@Azzahrahrhp
"Eyeshedow yg palet 18 Warna, bagus bgt kak 😃😃",0,@dhiyahimuet4256
"kalo ka tasya lg liat kebawah, sekilad mirip dua lipa😂",0,@mutiarasalmaa
Ka tasya eyebrown nya enakan yg matic apa gel?,0,@ambarirda3307
collab suhayy salimm nya please...d tngguu bngett.....😭😭😭,0,@clarafelisyamikaila851
FOCALLURE MURAH SEINSTAGRAM @focallure_jakarta banyak giveawayyyyy,0,@BirruTarigan
Beauty blender tasyaa brapa hrga nyaa yaaaa,0,@bundashafiraofficial938
Racun lo sya hahaha,0,@maulidinairfania5492
Seneng liat dy heboh sendiri..  Pake bodyshop sihh... Bgus kok.. Hee krna cuma it yg aman d muka aku hiksss,0,@drnikeseptembriana8335
Aku langsung belii woyyyyyy,0,@vanyagn6139
thumbnail nyaaaaa mirip dua lipaaaaaa❤❤,2,@syadelily
Girl ur face is way too white,0,@crystal0338
"Bikin video sm kembaran dong.. Atau sm keponakan, atau sm abang ipar😁",0,@melindagresia7542
Mampir dong ke channel aku Dan jangan lupa subscribe,0,@fadilladilla4952
Kak Tasya jangan terlalu baik ada yang kak Tasya bilang bagus tapi menurut aku jelek,0,@Dpniiieee
Kak Tasya beli focallore nya di cc aku aja @ladylipstickque,0,@Dpniiieee
"hawo! mampir ke chanel aku yu. chanell yotube nya masih baru. bantu promo, like, coment and subscribe jugaaaa, makasihhhhhh",0,@deviyuliantini5841
Aaakkk telat banget gw coba kmaren2 tau ada merk ini 😭😭😭,0,@Lulut16
Terlaluu Racun sih😭😭😭,0,@nuristikhah1027
"Mau nanya dong guys, focallure itu cuma bisa beli online ya? Store nya dmna ada yg tau kah?",0,@lisamartyani9368
Ngepas banget jam nya...,1,@ainunnisa4109
Entah kenapa video ini yang selalu aku play berulang-ulang... 😅,0,@mamakairi2655
Terlalu terang pencahayaannya,0,@riarizqa6808
Subhanalove . Jd pgn lgsg beli ajaaa!!!,0,@saqilahazyariah6981
"sekarang diskon di shopee 15rb. makeup apaan coba anjir, seneng banget sampe bego",0,@Sunshypeachx
gamau banyak komentar lagi..kalo menurut aku sih baguss haha tasya tsya,0,@ekakameliarizkila9234
asliiii racunnn,0,@ekakameliarizkila9234
Ntr harganya jgn dinaikin kak klo jdi ownernya😂,0,@adindaresti247
Dua lipa?,0,@zahrahseptiana5088
"Emg bner kak smua makeup focalure rata rata 22.000 -50.000 asli nya dari primer lipstik dll. Tapi langsng di china yaaa bukan di indo ,karena kalau ud ampe indo ud mahalll",1,@melanilidya5617
"Please kasih tau, focallure ini beneran no animal tested nggak? Baca komen2nya kok masih bingung antara iya atau enggak, please kasih tau ya karna aku abis googling focallure ini dari china dan disana pasti pakai animal testing, masih berharap semoga focallure no animal tested 😭😭😭😭😭",0,@rullydika7285
Mau nanya dong focallur halal ngga ya?,0,@lauranabella4203
OMG teracuni oleh tasya farasya,0,@anggitaputritaufanabayasut7155
Dimana q bisa beli? 😳,0,@emakemakonthego2422
tasya very bold farasya,0,@icakhairunnissa1413
Lisa Martyani aku beli di olshop ig @belangibeauty.store olshop langganan aku,0,@hongkitaemin
Renee Melly aku beli di olshop ig @belangibeauty.store olshop langganan aku,0,@hongkitaemin
tasya menor farasya,0,@icakhairunnissa1413
Mungkin menurut kakak masih murah kalau 40 puluan ribu . Tapi kalo aku itu udah mahal banget 😥😥😥😥,0,@pin4738
"Ya ampun kak racun banget, langsung beli ke ars_fashion",0,@fardiantifernanda2953
Racunnn 😭 otw arss,0,@aawawlia4264
This girl hebohnya juaraaakkkk,0,@theresialim6528
bagus bet gila dah murah lagi ah racun bgt lo kak,0,@kanka_free
"""Aku nggak mau bilang ini semua recommended, tapi emang ini semua recommended"" - Tasya tanpa pori pori Farasya",3,@hanindhita1159
Cirii khas...wowwww benar-benar pigmented....😂😂😂😅😅😅👍👍👍👍👍👍👍👍,0,@dedy9948
Uhh ngeracun mulu kk ihh wkkw,0,@ulfatris2280
Umur berapa ya??,0,@naylanadia7314
produk china kak,0,@elliameiringgo4288
"Kita jual produk focallure ready stok kka.  Cek IG zulfashion_kosmetik. Eyeshadow 18 warna cuma 120rb,  eyeshadow 20 warna 130rb,  highlighter 6 macam 140rb.  Eyeliner glitter focallure 45rb.  Semua ready.  Kita juga jual di shopee dan tokopedia.  Terimakasih",0,@zulfavidies5188
Kak tasya walaupun gak pakek make up tetep cantik banget,0,@azizaarmeisa
"gw suka banget denger ka tasya ngomong , ceplas ceplos tapi gak dibuat buat dan gak lebayy,moodboster i love this one so much❤️",1,@jujusyaila1221
Pas bgttt lagi cari review folcallure laff❤❤❤,1,@auriliasiwi5635
"11:22 ""gimana nih"" HAHAHHAHA",2,@dayeondiana
Itu cahaya keterangan / keputihan aplin produknya,0,@rifdadyahayu9391
Suka banget kak,0,@azizahrossalinawidodari1453
"mau komen, gue jadi keracunan, mau cek ig terus beli, tolongin hamba ya Allah kerancunan ka Tasya😂😂😂😂😂",0,@babyygei9260
Kak tasya kan nyuruh kita beli focallure tapi mana duitnya kak,0,@vinaazmil5819
Di shopee dibwh 50ribuan.,0,@ivonenov511
focallure murah malaaang free ongkir cod dan deliveryyy ( @allfocalluremalang ),0,@tatyadepphead2269
9:28 ngakak parah..😂,0,@LiliLili-vp1cw
dia berisik bgt si wkwk tapi lucu trus suka juga wkwk,0,@diahayuseptianingrum4178
ini racun sihhh. segera cek ars fashion 😆,0,@ayunovitahasan6571
sama eyeshadow beauty creations bagus mana tasya???,0,@zahrahst581
Aku kayak nya pernah ngeliat kaka di film gitu aku lupan nama nya,0,@aurellia5480
gue ngeliat bibirnya tasya farasya kaya jadi gatel pengen ikut komatkamit tapi apalahdaya malah jadi kaya dugong seaworld :(,0,@ayuandani4532
Racun banget. Kenapa baru kenal kakak sekarang sekarang 😓😓😓😭😝 nyesel,0,@rayyasorayah1805
Org mana sih,0,@stevannyvanny1927
Barbiee😍,0,@theresiaverolomak3300
sumpah racun bgt ini video 😂😂😂,0,@nanaecute9997
Kak tasya concealer steak nya merk apa yaa??,0,@rikatursino8222
"OMG KAK KARENA KAK TASYA AKU JD BELI EYESHADOWNYA FOCALLURE, AKU TELAT BANGET SI TAPI YAUDS LA YA:"")",0,@syahranibahri_1270
Focallure itu brand nya amerika kakk😊,0,@talithaa____
"""Karna aku gamau terlalu kebanyakan komentar lagi"" detik berikutnya ""kalo menurut aku sih bagus"" wkwkwk terserah ka tasya gamau banyak komen farasya aja dah😂😂",0,@cintajuliaz
Ka plis bikin vlooggggg donk :(,0,@aufafa14._85
"Aku  tantang ka tasya make up

Tp make up nya semua kalo di total harus 200 rb",0,@susanatamara5397
Gemes banget ama tasya and produknya 🤣🤣🤣🤣,0,@novylaga7474
Hy jangan lupa mampir ke channel ku ya😊jangan lupa Subscribe dan like nanti aku subback👌😊,0,@elvirahelmilia
"Rika Tursino focallure, aku beli di olshop ig @belangibeauty.store olshop langganan aku",0,@hongkitaemin
Susana Tamara udah ada,0,@angelvemberyanty9342
"sumpah kak tasya cantik bgt,suka bgt sama tutorial nya apalagi kak tasya keliatan semangat gitu jd lucuuu
semangat kak tasya",0,@oktaliahandayani5884
terang bgt silauu,0,@RARA-cg3xl
yaa ampun gue kena rachunnnnn........😂😂😂😂,0,@novitayahya5498
She's so fun to watch! Lucky i understand indonesian so i can enjoy her talking lol,0,@Msztyllachara
ka tasya saran doang ya kalo pake makeup lebih bagus lagi kalo leher sm telinganya warnanya sama jadi ga keliatan belang,0,@nadieerraa7435
Tasya kamu nih lucu bgt sihhh 😆😆,0,@benediktat.8888
DUA LIPA INDONESIA ? WKWKWK,0,@iaaa9991
this's the best video everrrr!!!!,0,@Bellamarch6992
gua kira awalnya dua lipa sumpah 😂,0,@nasywaaulia9670
Kapan kapan bikin vidio serba wardah dong kak,0,@procell6881
Mirip Dua Lipa,0,@salmamalinda2202
yaampun denger narasinya kak tasya jadi semangat pengen beli 😆,0,@indriyazhou6735
Kak tasya kok di area hidung kayak ada bintik bintik hitamnya,0,@yasmin-qf3yd
Apa cuman aku yg nonton di 2017 eh 2018,0,@vebrirastri4513
Emang bener bgt gua syukak bgt ama eyeshadow ny nampol bgt bner2 berasa make  . Luvv luvv pokony,0,@auliaprestinova2050
Kak bisa stay berapa lama?,0,@refrifitria5131
foundation price????,0,@arifahaque3643
pertama kali nontonn video kakak. suka bngt💕,0,@listilusadi3219
how long focallure foundation stay perfectly in hot summer day.?,0,@jannatulferdoussumi1365
Foundinya keputihan y atau cahaya,0,@lanaramayana4194
GIVE AWAY LIPSTIC MATTE FOCALLURE CHECK INSTGRAM @GCS_COSMETICS,0,@tiaragracia1631
selalu suka dan di tunggu2 video terbarunya dari mbak tasya...pokok e keren bgt tutorialnya...saya suka..saya suka,0,@ririnafriani4601
Langsungggg beliiii,0,@katyas2823
"Ka kira"" kalo untuk rias pengantin prodak fullcolor ketahanannya bagus gak ya ka?",0,@ferdiansyah8115
keputifan muka mu,0,@santichan3052
Seriusan tasya lu bikin gw pengen beli wkwk🙊🙊🙊,0,@tifanizulfiana3132
🖤🖤🖤🖤🖤🖤🖤😘,0,@indahsari-je1kp
Racun bgtttt!!!!!,0,@annetcahaya3502
Hi kak! Fyi nih beberapa produk focallure UDAH BPOM❤,0,@angelaviona6122
"""Bisa2 semuka cm 500 rb gt deh"" cuma😂",4,@sasafarhatudini
"""Bisa2 semuka cm 500 rb gt deh"" cuma😂",11,@sasafarhatudini
Kereeeeeennnnnnn,0,@lolitalolita1983
"Gilaaaaaa gw langsung browse ini produk,,,, mulut tasya berbisa banget 😂😂😂",0,@indah6743
kak falsie nya make merk apa,0,@whome869
Tahan lama ngak?,0,@bellabwz
mirip nia ramadhani,0,@kikirizki4788
https://youtu.be/RVsuvmWujpM,0,@angguncahyani3484
Kek pake topeng kak,0,@ivancornellius
beli di ali expres jauhhhh lebi murah kak hahahha,0,@dianpermatasari9683
syg bgt bikinnya mlm pasti diapus lagi atauga dibawa tidur:(,0,@napa9671
kk jdi semua kk belik berapa uang kk tasyah☺☺,0,@djmdj7320
Wew,0,@pipitmunchies1818
Setdah beda banget ka sama yg sekarang mukanya,0,@zhafarinamaudy7988
"""aku kayaknya harus napas dulu dehh"" wkkwkwkkwkwkwkwk",0,@dianmuhammad2899
Gw ngerasa bkan wanita liat ka tasya😅... Pengenn deh di makeupin ka tasya😍,0,@yusnita0357
uhhh bagus bgt makeup nya 😍😍😍.,0,@renataannisa4806
The most epic intro,0,@deemoiselleqr
"kak tasya bikin vid tutorial makeup yg tipis dan natural donk, pengen bgt deh liat natural beautyny",0,@sorrybutimjaehyunsfuturewi4573
"Kaaaaaak baru nonton hwaaa, gila lgsg kepengen beli bgt parah. Racunnya pollll bgt❣️❣️❣️❣️",0,@pingkanelma
Hai mau FOCALLURE MURAH? Import ada formulir import langsung dikirim dari luar negeri ke tempat kalian. Cuman 100.000 💕 follow @gcs_cosmetics on ig,0,@tiaragracia1631
Cantik buangeeeeeettttt ..love you tasya.😍😍😍😍,0,@princessdanna4233
putih bgt hasilnya:(,0,@lydongg27
Racun banget ka 😂❤️😭😭😭😭,0,@celinethalia7849
Cantik banget kak tasya😘😘,0,@putriwulandari8949
gabosen bosen kak liatnyaaa :'),0,@alifiaajeng4814
harus nabung buat beli mereka ini sih,0,@indahkartika8580
"Kak tasya beli background nya dimana ya??  Sering banget ganti"" warna..",0,@nonihandini827
Kok cantik banget sihhhhhh 😩,0,@luhanjani7537
Andai w punya kk kya u mungkin we ga akan pusing beli make up,0,@renatrimeylinda2417
"beli focallure dmn?
di counter kyknya gak ad..",0,@benita9083
be nita aku beli di olshop ig @belangibeauty.store olshop langganan aku,0,@hongkitaemin
KOK JD MIRIP BARBARA PALVIN SIH..?!?,0,@annisamaulidyas2742
Focallure di olshopku lariiis banget Kak pada ku racunin semua video ini wkwk Alhamdulillah.. 😂😂😂 ig: isvitaaa,0,@calianahayuernesta2968
Kayak nia ramadhani pas udh pke bulmat,0,@dindaayunda
pengwn banget jadi adek k tasya . supaya warisin keahliannya dan harta make up nya,0,@momsthya1760
"Gatau udh berapa ratus kali ge nontonin ini satu video:""",0,@urstellation
Que ?,0,@izziq.12
"Tasya,  focallure udh ada yg palsu ga ya??  Aku mau beli di aliexpress dan 50%lebih murah.. So itu asli apa gmn ya?  Tp Richard godar jg bilang pas dia ke china beli focallure harganya emang murah murah di bawah 50rb an malah.  Mohon info ya sya... Tq",0,@deemf4354
"Youtuber yg paling gw suka
-Tasya Farasya😉
-Ashila Sikado
-Nanda Arsyinta
-Indira Khalista
-Niana Guerrero
-Ranz Kyle
-Ria Ricis
-Gen Halilintar
-Bastian steel
-AA Utap
-(Gatau lagi lupaa Banyak banget)!😂😉😆",1,@nadinevita1379
HEY! I'm interested in this brand! And gurl you slay!😍 I would like to ask does the foundation and concealer lasts? is it good for oily skin? would u recommend it? or not? Thanks! sorry I can't speak your language but I love u guys! 💕💕,2,@sheena9889
kakak? belinya dmna aku mau beli di olshop tapi pengirimannya lama 25 hari😂😑,0,@devifitriani5824
gila cantik bgt,0,@hidayaka26
racun banget tasya...gw jd beli eyeshadow pallete 9 dan highlighter foccalure gara2 lu tasy.....😂😂pdhal sebelumnya ngga berani pake produk china.takut ngga jelas ingredientsnya dan halalnya..ehm..,0,@dwirahmawati1106
wajahnya terlalu Putih 😅,2,@nadyashofanabilah6040
Sekarang harganya diatas 100 semua chiiinnn....apa sdh ada counternya,0,@santinoradiyanto8443
Jual FOCALLURE Eyeshadow Palette MURAH Under 150k sist😍😍 READY AWAL JANUARI✨ yukk buruan order 👉👉 https://shopee.co.id/makeup.goals,0,@farmalarissa
Can you please make your vedios in English ?,0,@DRoy-ng2fr
Tasia bagi Mat of mu,0,@hendranbbn6010
Gimana niihhh,0,@botakberdarah
racun bnget y kak tasya.. tp jgn cpet cpet kak ngmngny..😂😂😂.. q berasa pngen ngasih minum.. tkut haus..😚😚😘😂,0,@fijai943
Kak tasya temenya yuan ya kan yuan tante aku,0,@shakillakhanza2335
Tasia bagi make up mu,0,@hendranbbn6010
Putih banget  tasya pakek foundation,0,@juhanajue5324
Pengen punya pabrik nya 😁😂..ya Allah adaaaaa aja ya mba cantik ini.aku suka !!,0,@irapuspitasari8640
""" sebarkan kabar baik ini "" 

Okeeeehhhhh",0,@mahamayda
"Kaka cetarrrr BANGET BANGET BANGET, jadi pengen beli produknya jugaa 😍😍",0,@indahmuflicha1492
youtuber berjiwa juru kampanye dan motivator di bidang perbelanjaan makeup #LOL,0,@citayustisia
Jangan2 mereka 1 pabrik. Hehe bisa jadi. Karena kebanyakan made in china designed in us.,0,@andinachrisnawati
What language is this?..,0,@samn9384
dan gue langsung beli eyeshadow dan highlighternya:(:(,0,@gittacintia5186
cantik bgt😍 make up nya udah pro banget ini mah😍,0,@lovelychuuu555
aku Dh beli smua 18 macem,0,@nonamebmitaiwan527
udh berkali kali nonton ini dan baru engeh skrg di finish looknya ka tasya sekilas mirip kristen stewart omgg,0,@anindaalia
gilaa ya ga sia2 buat beli banyak ni merk taunya emng baguss,1,@linasyadiah3758
sumpah jd pen beli semuaaanyaaaaa hhwwwaaaa😂😂,0,@mutiaekaputri8871
hally nya 😍😍,0,@gigiiscas9990
Njir sumpah keren.. Pengen beli yg eyeshadownya,0,@Veyrra
"serem bgt entah keputihan itu, atau ketebelan gak ngerti kayak banci jadinya haha",0,@ruthsihombing684
keren..btw kak gmna caranya make up biar gk timbul garis kyk krutan gtu saat trsyum aku sring bgt nglmin,0,@ipinkcantip9631
sis belinya dimana esydownya?,0,@lenymariani1897
"Halah gak ya??
Ngiler bgt siih",0,@Imas752
aaaaaa tooo cuteee,0,@rorohanaliesia4569
lina syadiah foundation nya bagus gaa?,0,@zea3240
杰 belom aku coba baru pallet nya aja parah sii,0,@linasyadiah3758
You can buy them over here - shopfocallure.com,0,@arielchen1031
"Bantu jawab dong, beli beground untk buat2 video gtu dimana ???",0,@benprostudiobeni6706
"langsung buka PO begitu dengar eyeshadownya super pigmented xD
maaf kalau numpang lapak, bisa cek fb ku ya untuk katalognya, fb: Huabg Otsu, thanks~
Sukses terus kakak <3
Makasih juga udah bikin reviewnya, jadi terbantu ><",0,@otsuhuang
Kok keputihan yah kak keliatannya,0,@afridaastari9754
"Hai sis!! Yg bingung cari produk focallure yg murah tapi original dimana kalian bisa langsung cek : https://www.tokopedia.com/plastikmmurah?utm_source=Copy&utm_campaign=Shop&utm_medium=Android%20Share%20Button 

Kita lagi open PO untuk produk focallure, jangan khawatir transaksi aman lho via tokopedia",0,@krisdianaputrir4344
"Mau nanya, barusan mau beli produk focallure lagi, kaget skrg banyak olshop yg jual produk focallure yg jauh lebih murah. Ada yg tau kenapa bisa gt? Fake kah? Atau kalo emang dikirim dari cina lebih murah? 😅",0,@meidyandini6492
Ka itu lipstiknya nomer brpa dan mereknya apa?,0,@gustianurmalasari702
D Shopee murah aja g smpai 50 eyeshadow focallure nya.  Cma iya dtg brg nya lama,0,@mimineizi6240
COVER NYA MIRIP DUA LIPA ASLIIIII,0,@indahps_238
"is it me, or that she DOES look like dua lipa A LOT on 14:00?",157,@DietPoop
Makeup dari China itu  kak,0,@gabyelsa2379
brow pomade nya waterproof smudgeproof g????,0,@devidevu5467
ka Tasya cantiiiikkk bgt..,0,@larasf8567
"Aku juga pake semua produk focallure, emang Bagus banget.. 
Harga nya murah juga.. 😍",5,@meliyanapribadi3140
Please do English subtitles,0,@sarrahali5091
lightingnya jelek kak putih banget. jadi warna prodak2 nya gak keliatan perbedaannya,0,@vivigeovani3898
Beli di shopee aja di hotwind.id dikirim lgsg dri cina ... smoga bermanfaat,40,@piiaimyut3008
Lighting nya keterangan jadi kelihatan flat,0,@handledbynaila5190
"Aku suka gaya dia ngomong aja,
Asal yang ceblak gitu. 😂😂",2,@miftahsolikin2728
"Ini tu super duper WOW bgt, aku juga peke, nah klw beli yg langsung dari china itu semua malah jauh lebih murah sampai ada yg Rp.9.999 gtuu harga nya",0,@ridyapermatasari6062
Olivia C. how can yall write ripenglish when her english seems just fine,27,@irenecatarina5613
Kim Taehyungiee there is a little error but i dont mind it at all,6,@idamaya3398
I am not too good at english so can anyone tell me whats wrong with her english 😊,0,@vitaminjovitaa
 @vitaminjovitaa  idk maybe she is using too much words that meant the same ?:',0,@jini4746
 @vitaminjovitaa  she should write like is it just me or she looks like dualipa a lot at,0,@jini4746
#ripenglish,3,@puteri2941
Kl langsung dari China ancur ga beb? Takut dibanting sama ekspedisinya 😂,1,@bungaayu2641
" @bungaayu2641  ga ancur kok, tergantung olshopnya. Cuma lama aja sampe 2 minggu",0,@netijenbaikhati2188
piia imyut itu dia bisa murah bngt karna langsung dr cina ya? Soalnya harganya jauh bngt ama olshop yg ready stock 😅,0,@meidyandini6492
"Lipstiknya yh apa ya yg dipake kak tasya, aku cek di shopee kok gk ada",0,@memeykecill9360
Makasihh siss,0,@liasusanti9349
Pgn eyeshadow ny,0,@lyinxiaotaoyuan7846
9:30 adalah detik detik....,1,@raylarameyza5730
Keren kak,0,@tiwitiwi9969
putih bgt boii,0,@graciaandinny6183
"kak tasya request dong bikin tutorial pakek blush on di bawah mata, soalnya banyak banget pakek kayak gitu 😂",0,@tishaa-house
Sya mascaranya waterproof ga??,0,@cillandini3083
Beli dimana kak ?,0,@fadhillahsafa4962
Keputihan,1,@juliaamanda6715
lebih murah Preorder sendiri.. btw Ku bisa bantu orderin .. yg jelas lebih murah >///< langsung dari china juga..,0,@ninanoy8582
Foundationnya gmn kak oke gk buat kulit berminyak?,0,@ayuizdiharrafa
RACUNNNNNN😱,1,@tiwiyah
kak kok kakak kayak orang bule hihihihi????????,0,@zizicute7052
